Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SuitePozicky,Chrome 123.0.0.0,,,17-04-2024 15:21:58,17-04-2024 15:34:16,"12m - 18,449s",PASSED
,,,,,,,
Test Cases/Pozicky B/Pozicka_399090,Chrome 123.0.0.0,"Služba 7.3.4 Žiadosť o pôžičku pre pedagógov s ručiteľom, s autorizáciou AD účtom a podpisom KEP",,17-04-2024 15:21:58,17-04-2024 15:28:05,"6m - 6,590s",PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 123.0.0.0,,,17-04-2024 15:21:59,17-04-2024 15:21:59,"0,020s",PASSED
mail = new Email(),Chrome 123.0.0.0,,,17-04-2024 15:21:59,17-04-2024 15:21:59,"0,015s",PASSED
podpis = new Podpisovac(),Chrome 123.0.0.0,,,17-04-2024 15:21:59,17-04-2024 15:21:59,"0,013s",PASSED
form = new Formular(),Chrome 123.0.0.0,,,17-04-2024 15:21:59,17-04-2024 15:21:59,"0,028s",PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,17-04-2024 15:21:59,17-04-2024 15:22:05,"5,076s",PASSED
"navigateToUrl(""https://es-test.minedu.sk/"")",Chrome 123.0.0.0,,,17-04-2024 15:22:05,17-04-2024 15:22:05,"0,476s",PASSED
"if (form.prihlasUzivatela(""930471954"", ""zTTfKFASM+jMVRoiJaGOIA==""))",Chrome 123.0.0.0,,,17-04-2024 15:22:05,17-04-2024 15:22:24,"18,488s",PASSED
"click(findTestObject(""Object Repository/Page_Portl elektronickch sluieb regionlneho_9bdbd3/a_Pedagogick a odborn zamestnanec""))",Chrome 123.0.0.0,,,17-04-2024 15:22:24,17-04-2024 15:22:24,"0,875s",PASSED
"click(findTestObject(""Object Repository/Page_Elektronick sluby pre pedagogickch a o_83fa6f/a_Podvanie iadosti o piku pre pedaggov z Fo_d7a76f""))",Chrome 123.0.0.0,,,17-04-2024 15:22:24,17-04-2024 15:22:25,"0,694s",PASSED
"click(findTestObject(""Object Repository/Page_Podvanie iadosti o piku pre pedaggov z_981991/a_Prejs na podvanie iadosti o piku pre peda_d8ef74""))",Chrome 123.0.0.0,,,17-04-2024 15:22:25,17-04-2024 15:22:47,"21,786s",PASSED
"waitForElementPresent(findTestObject(""Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/span_ESRVS-2024-2188""), 30, STOP_ON_FAILURE)",Chrome 123.0.0.0,,,17-04-2024 15:22:47,17-04-2024 15:23:00,"13,077s",PASSED
"identifikator = getText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/span_ESRVS-2024-2188""))",Chrome 123.0.0.0,,,17-04-2024 15:23:00,17-04-2024 15:23:04,"3,899s",PASSED
"verifyElementText(findTestObject(""Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/span_ESRVS-2024-2188""), identifikator)",Chrome 123.0.0.0,,,17-04-2024 15:23:04,17-04-2024 15:23:04,"0,356s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Zadajte najvy zskan titul (v prpade v_aad6cd""), ""Ing."")",Chrome 123.0.0.0,,,17-04-2024 15:23:04,17-04-2024 15:23:05,"0,739s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/span_Marek""), ""Marek"")",Chrome 123.0.0.0,,,17-04-2024 15:23:05,17-04-2024 15:23:05,"0,435s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/span_Tirpk""), ""Tirpák"")",Chrome 123.0.0.0,,,17-04-2024 15:23:05,17-04-2024 15:23:06,"0,328s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/span_8001010017""), ""8001010017"")",Chrome 123.0.0.0,,,17-04-2024 15:23:06,17-04-2024 15:23:06,"0,327s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/span_01.01.1980""), ""01.01.1980"")",Chrome 123.0.0.0,,,17-04-2024 15:23:06,17-04-2024 15:23:06,"0,337s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/label_In""))",Chrome 123.0.0.0,,,17-04-2024 15:23:06,17-04-2024 15:23:07,"0,391s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Zadajte PS trvalho pobytu_UI_V_ZP_in__f1f09d""), ""07865"")",Chrome 123.0.0.0,,,17-04-2024 15:23:07,17-04-2024 15:23:08,"0,739s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/label_Nie""))",Chrome 123.0.0.0,,,17-04-2024 15:23:08,17-04-2024 15:23:08,"0,385s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Zadajte obec alebo mesto, kam bude v _9b039a""), ""Košice-Juh"")",Chrome 123.0.0.0,,,17-04-2024 15:23:08,17-04-2024 15:23:09,"0,698s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pedaggov z Fondu na podporu vzdelvania  Elektronick sluby portlu regionlneho a vysokho kolstva/div_Koice-Juh (Koice IV)""))",Chrome 123.0.0.0,,,17-04-2024 15:23:09,17-04-2024 15:23:09,"0,423s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Zadajte ulicu, kam bude v prpade potr_a6c0b2""), ""Vymyslená"")",Chrome 123.0.0.0,,,17-04-2024 15:23:09,17-04-2024 15:23:10,"0,813s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Zadajte spisn slo, kam bude v prpade _a00d5c""), ""98"")",Chrome 123.0.0.0,,,17-04-2024 15:23:10,17-04-2024 15:23:11,"0,802s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Zadajte orientan slo, kam bude v prpa_557c52""), ""55"")",Chrome 123.0.0.0,,,17-04-2024 15:23:11,17-04-2024 15:23:11,"0,712s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Zadajte PS, kam bude v prpade potreby_22cb62""), ""01265"")",Chrome 123.0.0.0,,,17-04-2024 15:23:11,17-04-2024 15:23:12,"0,675s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Zadajte kontaktn e-mailov adresu_UI_V_aee6cc""))",Chrome 123.0.0.0,,,17-04-2024 15:23:12,17-04-2024 15:23:12,"0,388s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Zadajte kontaktn e-mailov adresu_UI_V_aee6cc""), email)",Chrome 123.0.0.0,,,17-04-2024 15:23:12,17-04-2024 15:23:13,"0,848s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Zadajte telefnne slo vrtane medzinrod_dbbd6c""), ""+421456321789"")",Chrome 123.0.0.0,,,17-04-2024 15:23:13,17-04-2024 15:23:14,"0,826s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Vyberte minimlne jednu, alebo viac mo_04f0d9""))",Chrome 123.0.0.0,,,17-04-2024 15:23:14,17-04-2024 15:23:15,"0,503s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_doktorand v dennej forme tdia_UI_V_ZP_9333fb""))",Chrome 123.0.0.0,,,17-04-2024 15:23:15,17-04-2024 15:23:15,"0,464s",PASSED
"if (verifyElementClickable(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Pokraova"")))",Chrome 123.0.0.0,,,17-04-2024 15:23:15,17-04-2024 15:23:15,"0,447s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Pokraova""))",Chrome 123.0.0.0,,,17-04-2024 15:23:15,17-04-2024 15:23:16,"0,361s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Poadovan vka piky (zaokrhlene na stov_c8e10c""), ""15000"")",Chrome 123.0.0.0,,,17-04-2024 15:23:16,17-04-2024 15:23:17,"0,866s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Zadajte poadovan splatnos piky na cel_03b518""), ""15"")",Chrome 123.0.0.0,,,17-04-2024 15:23:17,17-04-2024 15:23:17,"0,658s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Pokraova""))",Chrome 123.0.0.0,,,17-04-2024 15:23:17,17-04-2024 15:23:18,"0,569s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Vygenerova potvrdenie_checkbox""))",Chrome 123.0.0.0,,,17-04-2024 15:23:18,17-04-2024 15:23:18,"0,516s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Odstrni""))",Chrome 123.0.0.0,,,17-04-2024 15:23:18,17-04-2024 15:23:19,"0,664s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Vygenerova potvrdenie_checkbox""))",Chrome 123.0.0.0,,,17-04-2024 15:23:19,17-04-2024 15:23:20,"0,483s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Odstrni""))",Chrome 123.0.0.0,,,17-04-2024 15:23:20,17-04-2024 15:23:20,"0,520s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Prida""))",Chrome 123.0.0.0,,,17-04-2024 15:23:20,17-04-2024 15:23:21,"0,504s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Uvete presn nzov zamestnvatea, kde pr_ffa6a4""), ""škola 1"")",Chrome 123.0.0.0,,,17-04-2024 15:23:21,17-04-2024 15:23:21,"0,778s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Poloka mus by vyplnen_UI_V_ZP_in_Udaj_cdc09e""), ""tst@tst.sk"")",Chrome 123.0.0.0,,,17-04-2024 15:23:21,17-04-2024 15:23:22,"0,694s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Vyhadajte obec po zadan prvch 3 znako_4b7030""), ""Martin"")",Chrome 123.0.0.0,,,17-04-2024 15:23:22,17-04-2024 15:23:23,"0,800s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/div_Martin (Martin)""))",Chrome 123.0.0.0,,,17-04-2024 15:23:23,17-04-2024 15:23:24,"0,825s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Spisn slo_UI_V_ZP_in_AdresaZamestnava_d21fa0""), ""55"")",Chrome 123.0.0.0,,,17-04-2024 15:23:24,17-04-2024 15:23:25,"0,796s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Poloka mus by vyplnen_UI_V_ZP_in_Adre_3a19c5""), ""65458"")",Chrome 123.0.0.0,,,17-04-2024 15:23:25,17-04-2024 15:23:25,"0,692s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Uvete presn nzov pracovnej pozcie_UI__8f6d79""), ""gh"")",Chrome 123.0.0.0,,,17-04-2024 15:23:25,17-04-2024 15:23:26,"0,781s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_De_UI_V_ZP_in_PracovnaPozicia_DatumNa_0fb358""), ""4"")",Chrome 123.0.0.0,,,17-04-2024 15:23:26,17-04-2024 15:23:27,"0,779s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Mesiac_UI_V_ZP_in_PracovnaPozicia_Dat_7d96bd""), ""4"")",Chrome 123.0.0.0,,,17-04-2024 15:23:27,17-04-2024 15:23:28,"0,812s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Rok_UI_V_ZP_in_PracovnaPozicia_DatumN_103076""), ""2005"")",Chrome 123.0.0.0,,,17-04-2024 15:23:28,17-04-2024 15:23:28,"0,679s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Muste vybra aspo jednu monos_UI_V_ZP__218c8d""))",Chrome 123.0.0.0,,,17-04-2024 15:23:28,17-04-2024 15:23:29,"0,387s",PASSED
"click(findTestObject(""Page_Formulr Podvanie iadosti o piku pre pedaggov z Fondu na podporu vzdelvania  Elektronick sluby portlu regionlneho a vysokho kolstva/input_Poloka mus by vyplnen_UI_V_ZP_in_PracovnaPozicia_TypZmluvy-group-2""))",Chrome 123.0.0.0,,,17-04-2024 15:23:29,17-04-2024 15:23:29,"0,462s",PASSED
"click(findTestObject(""Page_Formulr Podvanie iadosti o piku pre pedaggov z Fondu na podporu vzdelvania  Elektronick sluby portlu regionlneho a vysokho kolstva/input_Poloka mus by vyplnen_UI_V_ZP_in_PracovnaPozicia_DruhZmluvy-group-2""))",Chrome 123.0.0.0,,,17-04-2024 15:23:29,17-04-2024 15:23:30,"0,586s",PASSED
"check(findTestObject(""Page_Formulr Podvanie iadosti o piku pre pedaggov z Fondu na podporu vzdelvania  Elektronick sluby portlu regionlneho a vysokho kolstva/input_Poloka mus by vyplnen_UI_V_ZP_in_PracovnaPozicia_PedagogickaCinnost-group-2""))",Chrome 123.0.0.0,,,17-04-2024 15:23:30,17-04-2024 15:23:30,"0,484s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Poloka mus by vyplnen_UI_V_ZP_in_Prac_796394""), ""1000"")",Chrome 123.0.0.0,,,17-04-2024 15:23:30,17-04-2024 15:23:31,"0,810s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Poloka mus by vyplnen_UI_V_ZP_in_Prac_cae66d""), ""800"")",Chrome 123.0.0.0,,,17-04-2024 15:23:31,17-04-2024 15:23:32,"0,653s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Uloi""))",Chrome 123.0.0.0,,,17-04-2024 15:23:32,17-04-2024 15:23:32,"0,581s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/a_Vygenerova potvrdenie""))",Chrome 123.0.0.0,,,17-04-2024 15:23:32,17-04-2024 15:23:33,"0,492s",PASSED
"if (verifyElementClickable(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Pokraova"")))",Chrome 123.0.0.0,,,17-04-2024 15:23:33,17-04-2024 15:23:42,"9,328s",PASSED
delay(30),Chrome 123.0.0.0,,,17-04-2024 15:23:42,17-04-2024 15:24:12,"30,064s",PASSED
subor = mail.ulozPrilohu(),Chrome 123.0.0.0,,,17-04-2024 15:24:12,17-04-2024 15:25:27,"1m - 15,296s",PASSED
"if (mail.kontrolaDokumentu(subor, ""Marek"") > 1)",Chrome 123.0.0.0,,,17-04-2024 15:25:27,17-04-2024 15:25:30,"2,498s",PASSED
"if (mail.kontrolaDokumentu(subor, ""Tirpák"") > 1)",Chrome 123.0.0.0,,,17-04-2024 15:25:30,17-04-2024 15:25:30,"0,076s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Pokraova""))",Chrome 123.0.0.0,,,17-04-2024 15:25:30,17-04-2024 15:25:31,"0,505s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Nie_typ-27""))",Chrome 123.0.0.0,,,17-04-2024 15:25:31,17-04-2024 15:25:31,"0,398s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Nie_typ-29""))",Chrome 123.0.0.0,,,17-04-2024 15:25:31,17-04-2024 15:25:31,"0,364s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Pokraova""))",Chrome 123.0.0.0,,,17-04-2024 15:25:31,17-04-2024 15:25:32,"0,410s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Detail""))",Chrome 123.0.0.0,,,17-04-2024 15:25:32,17-04-2024 15:25:32,"0,493s",PASSED
"uploadFile(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Uloi_file-upload-field""), ""C:\Users\barcik\Downloads\form.573.Prehlad-24-potvrdenie-print-save_5a11da50-9aec-4f8b-a1a0-d42325a914a4.pdf"")",Chrome 123.0.0.0,,,17-04-2024 15:25:32,17-04-2024 15:25:33,"0,502s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Uloi_1_2""))",Chrome 123.0.0.0,,,17-04-2024 15:25:33,17-04-2024 15:25:33,"0,489s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Detail_1""))",Chrome 123.0.0.0,,,17-04-2024 15:25:33,17-04-2024 15:25:34,"0,496s",PASSED
"uploadFile(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Uloi_file-upload-field""), ""C:\Users\barcik\Downloads\form.573.Prehlad-24-potvrdenie-print-save_5a11da50-9aec-4f8b-a1a0-d42325a914a4.pdf"")",Chrome 123.0.0.0,,,17-04-2024 15:25:34,17-04-2024 15:25:34,"0,467s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Uloi_1_2""))",Chrome 123.0.0.0,,,17-04-2024 15:25:34,17-04-2024 15:25:35,"0,582s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Detail_1_2""))",Chrome 123.0.0.0,,,17-04-2024 15:25:35,17-04-2024 15:25:35,"0,482s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Spolon vekos priloench sborov nesmie _e74e60""))",Chrome 123.0.0.0,,,17-04-2024 15:25:35,17-04-2024 15:25:36,"0,583s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Uloi_1_2""))",Chrome 123.0.0.0,,,17-04-2024 15:25:36,17-04-2024 15:25:36,"0,559s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Detail_1_2_3""))",Chrome 123.0.0.0,,,17-04-2024 15:25:36,17-04-2024 15:25:37,"0,599s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Spolon vekos priloench sborov nesmie _e74e60""))",Chrome 123.0.0.0,,,17-04-2024 15:25:37,17-04-2024 15:25:37,"0,499s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Uloi_1_2""))",Chrome 123.0.0.0,,,17-04-2024 15:25:37,17-04-2024 15:25:38,"0,566s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Detail_1_2_3_4""))",Chrome 123.0.0.0,,,17-04-2024 15:25:38,17-04-2024 15:25:39,"0,572s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Spolon vekos priloench sborov nesmie _e74e60""))",Chrome 123.0.0.0,,,17-04-2024 15:25:39,17-04-2024 15:25:39,"0,457s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Uloi_1_2""))",Chrome 123.0.0.0,,,17-04-2024 15:25:39,17-04-2024 15:25:40,"0,568s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Detail_1_2_3_4_5""))",Chrome 123.0.0.0,,,17-04-2024 15:25:40,17-04-2024 15:25:40,"0,590s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Spolon vekos priloench sborov nesmie _e74e60""))",Chrome 123.0.0.0,,,17-04-2024 15:25:40,17-04-2024 15:25:41,"0,556s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Uloi_1_2""))",Chrome 123.0.0.0,,,17-04-2024 15:25:41,17-04-2024 15:25:41,"0,470s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Detail_1_2_3_4_5_6""))",Chrome 123.0.0.0,,,17-04-2024 15:25:41,17-04-2024 15:25:42,"0,465s",PASSED
"uploadFile(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Uloi_file-upload-field""), ""C:\Users\barcik\Downloads\form.573.Prehlad-24-potvrdenie-print-save_5a11da50-9aec-4f8b-a1a0-d42325a914a4.pdf"")",Chrome 123.0.0.0,,,17-04-2024 15:25:42,17-04-2024 15:25:42,"0,453s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Uloi_1_2""))",Chrome 123.0.0.0,,,17-04-2024 15:25:42,17-04-2024 15:25:43,"0,563s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Detail_1_2_3_4_5_6_7""))",Chrome 123.0.0.0,,,17-04-2024 15:25:43,17-04-2024 15:25:43,"0,582s",PASSED
"uploadFile(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Uloi_file-upload-field""), ""C:\Users\barcik\Downloads\form.573.Prehlad-24-potvrdenie-print-save_5a11da50-9aec-4f8b-a1a0-d42325a914a4.pdf"")",Chrome 123.0.0.0,,,17-04-2024 15:25:43,17-04-2024 15:25:44,"0,543s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Uloi_1_2""))",Chrome 123.0.0.0,,,17-04-2024 15:25:44,17-04-2024 15:25:44,"0,449s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/input_Zadajte miesto odoslania iadosti_UI_V_59ba54""), ""Bratislava"")",Chrome 123.0.0.0,,,17-04-2024 15:25:44,17-04-2024 15:25:45,"0,923s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Pokraova""))",Chrome 123.0.0.0,,,17-04-2024 15:25:45,17-04-2024 15:25:46,"0,489s",PASSED
"verifyElementText(findTestObject(""Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/div_ESRVS-2024-2188""), identifikator)",Chrome 123.0.0.0,,,17-04-2024 15:25:46,17-04-2024 15:25:47,"1,677s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/div_Bratislava""), ""Bratislava"")",Chrome 123.0.0.0,,,17-04-2024 15:25:47,17-04-2024 15:25:48,"0,334s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/div_Ing""), ""Ing."")",Chrome 123.0.0.0,,,17-04-2024 15:25:48,17-04-2024 15:25:48,"0,334s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/div_Marek""), ""Marek"")",Chrome 123.0.0.0,,,17-04-2024 15:25:48,17-04-2024 15:25:48,"0,322s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/div_Tirpk""), ""Tirpák"")",Chrome 123.0.0.0,,,17-04-2024 15:25:48,17-04-2024 15:25:49,"0,318s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/div_Mlynsk 3292207865 Koice-Star Mesto (Koi_afa4d6""), ""Mlynská 329/2207865 Košice-Staré Mesto (Košice I)Slovenská republika"", OPTIONAL)",Chrome 123.0.0.0,,,17-04-2024 15:25:49,17-04-2024 15:25:49,"0,562s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/div_421456321789""), ""+421456321789"", OPTIONAL)",Chrome 123.0.0.0,,,17-04-2024 15:25:49,17-04-2024 15:25:50,"0,323s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/div_barcikditec.sk""), email, OPTIONAL)",Chrome 123.0.0.0,,,17-04-2024 15:25:50,17-04-2024 15:25:50,"0,319s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/div_15000""), ""15000"")",Chrome 123.0.0.0,,,17-04-2024 15:25:50,17-04-2024 15:25:50,"0,323s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/div_15""), ""15"")",Chrome 123.0.0.0,,,17-04-2024 15:25:50,17-04-2024 15:25:51,"0,333s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/label_estne vyhlasujem, e vetky daje uveden_88100d""))",Chrome 123.0.0.0,,,17-04-2024 15:25:51,17-04-2024 15:25:51,"0,363s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/label_Beriem na vedomie, e v slade s  17 od_1288a0""))",Chrome 123.0.0.0,,,17-04-2024 15:25:51,17-04-2024 15:25:51,"0,348s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Podpsa iados o piku kvalifikovanm el_0eb4be""))",Chrome 123.0.0.0,,,17-04-2024 15:25:51,17-04-2024 15:25:52,"0,484s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Podpsa""))",Chrome 123.0.0.0,,,17-04-2024 15:25:52,17-04-2024 15:25:52,"0,470s",PASSED
delay(12),Chrome 123.0.0.0,,,17-04-2024 15:25:52,17-04-2024 15:26:04,"12,015s",PASSED
podpis.podpisFormular(),Chrome 123.0.0.0,,,17-04-2024 15:26:04,17-04-2024 15:26:29,"25,193s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Odosla""))",Chrome 123.0.0.0,,,17-04-2024 15:26:29,17-04-2024 15:26:30,"0,590s",PASSED
