Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_Formulr Podvanie iadosti o piku pre pe_fbb4f4/button_Prejs na domovsk strnku""))",Chrome 123.0.0.0,,,17-04-2024 14:42:10,17-04-2024 14:42:41,"30,410s",FAILED
,,,,,,,
Test Cases/Pozicky B/PozickaB_399076,Chrome 123.0.0.0,"Služba 7.2.4.B Žiadosť o pôžičku pre študentov (bez zabezpečenia ručiteľom), autorizácia AD účtom a KEP - s prílohami - príslušnosť SR - zhodná korešpondenč. adresa s trvalým pobytom - štúdium Hlavné a Súbežné",,17-04-2024 14:42:41,17-04-2024 14:47:26,"4m - 44,966s",FAILED
podpisovac = new Podpisovac(),Chrome 123.0.0.0,,,17-04-2024 14:42:41,17-04-2024 14:42:41,"0,007s",PASSED
mail = new Email(),Chrome 123.0.0.0,,,17-04-2024 14:42:41,17-04-2024 14:42:41,"0,003s",PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,17-04-2024 14:42:41,17-04-2024 14:42:44,"2,566s",PASSED
"navigateToUrl(""https://es-test.minedu.sk/"")",Chrome 123.0.0.0,,,17-04-2024 14:42:44,17-04-2024 14:42:48,"4,258s",PASSED
"click(findTestObject(""Object Repository/Page_Portl elektronickch sluieb regionlneho_9bdbd3/a_Shlasm""))",Chrome 123.0.0.0,,,17-04-2024 14:42:48,17-04-2024 14:42:49,"0,894s",PASSED
maximizeWindow(),Chrome 123.0.0.0,,,17-04-2024 14:42:49,17-04-2024 14:42:49,"0,132s",PASSED
"click(findTestObject(""Page_Portl elektronickch sluieb regionlneho_9bdbd3/a_Prihlsi sa""))",Chrome 123.0.0.0,,,17-04-2024 14:42:49,17-04-2024 14:42:55,"6,517s",PASSED
"click(findTestObject(""Page_Spsoby prihlsenia sa na portl - Iam.Web/div_Identifiktor a heslo fyzickej osoby    _3153de""))",Chrome 123.0.0.0,,,17-04-2024 14:42:55,17-04-2024 14:42:56,"0,852s",PASSED
"setText(findTestObject(""Page_Identifiktor a heslo fyzickej osoby - Iam.Web/input_Zadajte svoj identifiktor_DomainName""), ""930382290"")",Chrome 123.0.0.0,,,17-04-2024 14:42:56,17-04-2024 14:42:57,"0,810s",PASSED
"setEncryptedText(findTestObject(""Page_Identifiktor a heslo fyzickej osoby - Iam.Web/input_Zadajte svoje prihlasovacie heslo_Password""), ""U8nf8IyamTpUg019is4peg=="")",Chrome 123.0.0.0,,,17-04-2024 14:42:57,17-04-2024 14:42:57,"0,401s",PASSED
"click(findTestObject(""Page_Identifiktor a heslo fyzickej osoby - Iam.Web/input_Zabudnut heslo_btn-continue""))",Chrome 123.0.0.0,,,17-04-2024 14:42:57,17-04-2024 14:43:01,"3,881s",PASSED
"click(findTestObject(""Object Repository/Page_Portl elektronickch sluieb regionlneho_9bdbd3/a_tudent""))",Chrome 123.0.0.0,,,17-04-2024 14:43:01,17-04-2024 14:43:04,"3,045s",PASSED
"click(findTestObject(""Page_Elektronick sluby pre tudentov  Elektr_37b4bf/a_Podvanie iadosti o piku pre tudentov z Fo_135f09""))",Chrome 123.0.0.0,,,17-04-2024 14:43:04,17-04-2024 14:43:07,"2,868s",PASSED
"click(findTestObject(""Page_Podvanie iadosti o piku pre tudentov z_37fe9e/a_Prejs na iados o piku (bez zabezpeenia ruiteom)""))",Chrome 123.0.0.0,,,17-04-2024 14:43:07,17-04-2024 14:43:31,"23,345s",PASSED
"waitForElementVisible(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/span_ESRVS-2024-2168""), 0)",Chrome 123.0.0.0,,,17-04-2024 14:43:31,17-04-2024 14:44:19,"48,663s",PASSED
"identifikator = getText(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/span_ESRVS-2024-2168""))",Chrome 123.0.0.0,,,17-04-2024 14:44:19,17-04-2024 14:44:20,"0,303s",PASSED
"verifyElementText(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/span_ESRVS-2024-2168""), identifikator)",Chrome 123.0.0.0,,,17-04-2024 14:44:20,17-04-2024 14:44:20,"0,301s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Zadajte najvy zskan titul (v prpade v_aad6cd""), ""Ing."")",Chrome 123.0.0.0,,,17-04-2024 14:44:20,17-04-2024 14:44:21,"0,725s",PASSED
"click(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_ttna prslunos_UI_V_ZP_in_Identifikacn_033c20""))",Chrome 123.0.0.0,,,17-04-2024 14:44:21,17-04-2024 14:44:21,"0,458s",PASSED
"verifyElementText(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/span_Robert""), ""Robert"")",Chrome 123.0.0.0,,,17-04-2024 14:44:21,17-04-2024 14:44:21,"0,310s",PASSED
"verifyElementText(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/span_Chamraz""), ""Chamraz"")",Chrome 123.0.0.0,,,17-04-2024 14:44:21,17-04-2024 14:44:22,"0,301s",PASSED
"verifyElementText(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/span_0101031238""), ""0101031238"")",Chrome 123.0.0.0,,,17-04-2024 14:44:22,17-04-2024 14:44:22,"0,317s",PASSED
"verifyElementText(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/span_03.01.2001""), ""03.01.2001"")",Chrome 123.0.0.0,,,17-04-2024 14:44:22,17-04-2024 14:44:22,"0,306s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Zadajte PS trvalho pobytu_UI_V_ZP_in__f1f09d""), ""04568"")",Chrome 123.0.0.0,,,17-04-2024 14:44:22,17-04-2024 14:44:23,"0,659s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Zadajte kontaktn e-mailov adresu_UI_V_aee6cc""), ""barcik@ditec.sk"")",Chrome 123.0.0.0,,,17-04-2024 14:44:23,17-04-2024 14:44:24,"0,669s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Zadajte telefnne slo vrtane medzinrod_dbbd6c""), ""+421987456321"")",Chrome 123.0.0.0,,,17-04-2024 14:44:24,17-04-2024 14:44:24,"0,792s",PASSED
"click(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Zhoduje sa Vaa korepondenn adresa s a_6ce0fa""))",Chrome 123.0.0.0,,,17-04-2024 14:44:24,17-04-2024 14:44:25,"0,369s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Pokraova""))",Chrome 123.0.0.0,,,17-04-2024 14:44:25,17-04-2024 14:44:25,"0,379s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/select_Hlavn                               _477f09""), ""1"", true)",Chrome 123.0.0.0,,,17-04-2024 14:44:25,17-04-2024 14:44:26,"1,111s",PASSED
"selectOptionByValue(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/select_Hlavn2""), ""2"", false)",Chrome 123.0.0.0,,,17-04-2024 14:44:26,17-04-2024 14:44:27,"0,611s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Uloi""))",Chrome 123.0.0.0,,,17-04-2024 14:44:27,17-04-2024 14:44:27,"0,585s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/select_Vber Akadmia ozbrojench sl generla M_e1eb3a""), 0)",Chrome 123.0.0.0,,,17-04-2024 14:44:27,17-04-2024 14:44:28,"0,408s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/select_Vber Fakulta priemyselnch technolgi _aa995f""), ""400000105"", true)",Chrome 123.0.0.0,,,17-04-2024 14:44:28,17-04-2024 14:44:29,"0,952s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Zadajte adresu koly_UI_V_ZP_in_SkolaS_4fb274""), 0)",Chrome 123.0.0.0,,,17-04-2024 14:44:29,17-04-2024 14:44:29,"0,291s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_I. stupe_UI_V_ZP_in_SkolaSlovenska_St_7dbc3c""), 0)",Chrome 123.0.0.0,,,17-04-2024 14:44:29,17-04-2024 14:44:29,"0,301s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/select_1                                   _3dfe8f""), 0)",Chrome 123.0.0.0,,,17-04-2024 14:44:29,17-04-2024 14:44:30,"0,311s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Zobrazi detail_UI_V_ZP_in_SkolaSloven_03cebd""))",Chrome 123.0.0.0,,,17-04-2024 14:44:30,17-04-2024 14:44:30,"0,382s",PASSED
"verifyElementChecked(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_tudujete sbene aj na inej fakulte  vy_e867b7""), 0)",Chrome 123.0.0.0,"checkbox subezne studium
",,17-04-2024 14:44:30,17-04-2024 14:44:30,"0,312s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/select_Vber Akadmia ozbrojench sl generla M_e1eb3a_1 (1)""), 0)",Chrome 123.0.0.0,,,17-04-2024 14:44:30,17-04-2024 14:44:31,"0,300s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/select_Vber Evanjelick bohosloveck fakulta _9b66ac""), 0)",Chrome 123.0.0.0,,,17-04-2024 14:44:31,17-04-2024 14:44:31,"0,295s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_II. stupe_UI_V_ZP_in_DalsieStudiumSlo_199592""), 0)",Chrome 123.0.0.0,,,17-04-2024 14:44:31,17-04-2024 14:44:31,"0,311s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/select_1                                   _4271de""), ""4"", true)",Chrome 123.0.0.0,,,17-04-2024 14:44:31,17-04-2024 14:44:32,"0,936s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Mesiac_UI_V_ZP_in_DalsieStudiumSloven_ae0432""), ""6"")",Chrome 123.0.0.0,,,17-04-2024 14:44:32,17-04-2024 14:44:33,"0,647s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Rok_UI_V_ZP_in_DalsieStudiumSlovenska_e3d9a8""), ""2026"")",Chrome 123.0.0.0,,,17-04-2024 14:44:33,17-04-2024 14:44:34,"0,644s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Mesiac_UI_V_ZP_in_SkolaSlovenska_Datu_9c1a47""), ""5"")",Chrome 123.0.0.0,,,17-04-2024 14:44:34,17-04-2024 14:44:34,"0,636s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Rok_UI_V_ZP_in_SkolaSlovenska_DatumSt_7956e6""), ""2027"")",Chrome 123.0.0.0,,,17-04-2024 14:44:34,17-04-2024 14:44:35,"0,667s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Rok_UI_V_ZP_in_DalsieStudiumSlovenska_e3d9a8""))",Chrome 123.0.0.0,,,17-04-2024 14:44:35,17-04-2024 14:44:35,"0,347s",PASSED
"verifyElementClickable(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Pokraova""))",Chrome 123.0.0.0,,,17-04-2024 14:44:35,17-04-2024 14:44:36,"0,414s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Pokraova""))",Chrome 123.0.0.0,,,17-04-2024 14:44:36,17-04-2024 14:44:36,"0,335s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_tudent  III. stupa vysokokolskho tdia_8c32d4""), ""2000"")",Chrome 123.0.0.0,,,17-04-2024 14:44:36,17-04-2024 14:44:37,"0,755s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Zadajte poadovan splatnos piky na cel_96d0f4""), ""10"")",Chrome 123.0.0.0,,,17-04-2024 14:44:37,17-04-2024 14:44:37,"0,620s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Pokraova""))",Chrome 123.0.0.0,,,17-04-2024 14:44:37,17-04-2024 14:44:38,"0,539s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Oznamu o monosti predkladania iadost _3ca0bd""))",Chrome 123.0.0.0,,,17-04-2024 14:44:38,17-04-2024 14:44:38,"0,452s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Nie_typ-8""))",Chrome 123.0.0.0,,,17-04-2024 14:44:38,17-04-2024 14:44:39,"0,575s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Nie_typ-9""))",Chrome 123.0.0.0,,,17-04-2024 14:44:39,17-04-2024 14:44:39,"0,359s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Pokraova""))",Chrome 123.0.0.0,,,17-04-2024 14:44:39,17-04-2024 14:44:40,"0,339s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Detail""))",Chrome 123.0.0.0,,,17-04-2024 14:44:40,17-04-2024 14:44:40,"0,501s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Potvrdenie o nvteve V v SR (iadate)_s_46946e""))",Chrome 123.0.0.0,,,17-04-2024 14:44:40,17-04-2024 14:44:41,"0,565s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Uloi_1""))",Chrome 123.0.0.0,,,17-04-2024 14:44:41,17-04-2024 14:44:41,"0,360s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Detail_1""))",Chrome 123.0.0.0,,,17-04-2024 14:44:41,17-04-2024 14:44:41,"0,468s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Potvrdenie o nvteve V v SR (iadate)_s_46946e""))",Chrome 123.0.0.0,,,17-04-2024 14:44:41,17-04-2024 14:44:42,"0,454s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Uloi_1""))",Chrome 123.0.0.0,,,17-04-2024 14:44:42,17-04-2024 14:44:42,"0,322s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Detail_1_2""))",Chrome 123.0.0.0,,,17-04-2024 14:44:42,17-04-2024 14:44:43,"0,597s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Potvrdenie o nvteve V v SR (iadate)_s_46946e""))",Chrome 123.0.0.0,,,17-04-2024 14:44:43,17-04-2024 14:44:43,"0,546s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Uloi_1""))",Chrome 123.0.0.0,,,17-04-2024 14:44:43,17-04-2024 14:44:44,"0,322s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Detail_1_2_3""))",Chrome 123.0.0.0,,,17-04-2024 14:44:44,17-04-2024 14:44:44,"0,493s",PASSED
"uploadFile(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeenia ruiteom)  Elektronick sluby portlu regionlneho a vysokho kolstva/input_Uloi_file-upload-field""), ""C:\Users\barcik\Downloads\form.573.Prehlad-24-potvrdenie-print-save_5a11da50-9aec-4f8b-a1a0-d42325a914a4.pdf"")",Chrome 123.0.0.0,,,17-04-2024 14:44:44,17-04-2024 14:44:45,"0,521s",PASSED
"click(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Uloi_2""))",Chrome 123.0.0.0,,,17-04-2024 14:44:45,17-04-2024 14:44:45,"0,468s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Detail_1_2_3_4""))",Chrome 123.0.0.0,,,17-04-2024 14:44:45,17-04-2024 14:44:46,"0,491s",PASSED
"uploadFile(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeenia ruiteom)  Elektronick sluby portlu regionlneho a vysokho kolstva/input_Uloi_file-upload-field""), ""C:\Users\barcik\Downloads\form.573.Prehlad-24-potvrdenie-print-save_5a11da50-9aec-4f8b-a1a0-d42325a914a4.pdf"")",Chrome 123.0.0.0,,,17-04-2024 14:44:46,17-04-2024 14:44:46,"0,475s",PASSED
"click(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Uloi_2""))",Chrome 123.0.0.0,,,17-04-2024 14:44:46,17-04-2024 14:44:47,"0,504s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Detail_1_2_3_4_5""))",Chrome 123.0.0.0,,,17-04-2024 14:44:47,17-04-2024 14:44:47,"0,475s",PASSED
"uploadFile(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeenia ruiteom)  Elektronick sluby portlu regionlneho a vysokho kolstva/input_Uloi_file-upload-field""), ""C:\Users\barcik\Downloads\form.573.Prehlad-24-potvrdenie-print-save_5a11da50-9aec-4f8b-a1a0-d42325a914a4.pdf"")",Chrome 123.0.0.0,,,17-04-2024 14:44:47,17-04-2024 14:44:48,"0,574s",PASSED
"click(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Uloi_2""))",Chrome 123.0.0.0,,,17-04-2024 14:44:48,17-04-2024 14:44:48,"0,454s",PASSED
"setText(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/input_Zadajte miesto odoslania iadosti_UI_V_59ba54""), ""Bratislava"")",Chrome 123.0.0.0,,,17-04-2024 14:44:48,17-04-2024 14:44:49,"0,870s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Pokraova""))",Chrome 123.0.0.0,,,17-04-2024 14:44:49,17-04-2024 14:44:50,"0,454s",PASSED
"click(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeenia ruiteom)  Elektronick sluby portlu regionlneho a vysokho kolstva/label_estne vyhlasujem, e vetky daje uveden v iadosti  s pravdiv a som si plne vedom prvnych nsledkov v prpade uvedenia nepravdivch dajov""))",Chrome 123.0.0.0,,,17-04-2024 14:44:50,17-04-2024 14:44:51,"1,793s",PASSED
"click(findTestObject(""Page_Formulr iadosti o piku (bez zabezpeenia ruiteom)  Elektronick sluby portlu regionlneho a vysokho kolstva/label_Beriem na vedomie, e v slade s  17 ods. 8 zkona o FnPV fond zverejuje na svojom webovom sdle zoznam schvlench piiek, ktor obsahuje meno a priezvisko iadatea, ktormu bolo poskytnutie piky schvlen, dln sumu, lehotu s""))",Chrome 123.0.0.0,,,17-04-2024 14:44:51,17-04-2024 14:44:52,"0,372s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Podpsa iados o piku kvalifikovanm el_0eb4be""))",Chrome 123.0.0.0,,,17-04-2024 14:44:52,17-04-2024 14:44:52,"0,567s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/h1_Podvanie iadosti o piku pre tudentov z F_127594""), 0)",Chrome 123.0.0.0,,,17-04-2024 14:44:52,17-04-2024 14:44:53,"0,512s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Podpsa""))",Chrome 123.0.0.0,,,17-04-2024 14:44:53,17-04-2024 14:44:53,"0,347s",PASSED
delay(10),Chrome 123.0.0.0,,,17-04-2024 14:44:53,17-04-2024 14:45:03,"10,017s",PASSED
podpisovac.podpisFormular(),Chrome 123.0.0.0,,,17-04-2024 14:45:03,17-04-2024 14:45:29,"25,976s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Odosla""))",Chrome 123.0.0.0,,,17-04-2024 14:45:29,17-04-2024 14:45:30,"0,510s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/h1_daje zo iadosti o piku boli odoslan""), ""Údaje zo žiadosti o pôžičku boli odoslané."")",Chrome 123.0.0.0,,,17-04-2024 14:45:30,17-04-2024 14:45:55,"25,713s",PASSED
"click(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/button_Prejs na domovsk strnku""))",Chrome 123.0.0.0,,,17-04-2024 14:45:55,17-04-2024 14:45:56,"0,886s",PASSED
"click(findTestObject(""Page_Portl elektronickch sluieb regionlneho_9bdbd3/a_Privtna zna""))",Chrome 123.0.0.0,,,17-04-2024 14:45:56,17-04-2024 14:45:57,"0,515s",PASSED
"click(findTestObject(""Page_Portl elektronickch sluieb regionlneho_9bdbd3/div_Zoznam rozpracovanch podan_icon-blue""))",Chrome 123.0.0.0,,,17-04-2024 14:45:57,17-04-2024 14:45:58,"0,872s",PASSED
"setText(findTestObject(""Page_Zoznam odoslanch podan  Elektronick sl_14b0c6/input_Identifiktor_identifikator""), identifikator)",Chrome 123.0.0.0,,,17-04-2024 14:45:58,17-04-2024 14:46:00,"2,391s",PASSED
"click(findTestObject(""Page_Zoznam odoslanch podan  Elektronick sl_14b0c6/button_Vyhada""))",Chrome 123.0.0.0,,,17-04-2024 14:46:00,17-04-2024 14:46:00,"0,346s",PASSED
"click(findTestObject(""Page_Zoznam odoslanch podan  Elektronick sl_14b0c6/a_Detail""))",Chrome 123.0.0.0,,,17-04-2024 14:46:00,17-04-2024 14:46:02,"1,656s",PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Detail podania  Elektronick sluby port_bcdefc/span_ESRVS-2024-2168""), identifikator)",Chrome 123.0.0.0,,,17-04-2024 14:46:02,17-04-2024 14:46:10,"8,405s",PASSED
"verifyElementText(findTestObject(""Page_Detail podania  Elektronick sluby port_bcdefc/span_Robert Chamraz""), ""Robert Chamraz"")",Chrome 123.0.0.0,,,17-04-2024 14:46:10,17-04-2024 14:46:11,"0,337s",PASSED
"verifyElementText(findTestObject(""Page_Detail podania  Elektronick sluby port_bcdefc/span_Podvanie iadosti o piku pre tudentov z_b27195""), ""Podávanie žiadosti o pôžičku pre študentov z Fondu na podporu vzdelávania (bez ručitela)"")",Chrome 123.0.0.0,,,17-04-2024 14:46:11,17-04-2024 14:46:11,"0,305s",PASSED
"click(findTestObject(""Page_Detail podania  Elektronick sluby port_bcdefc/a_Odhlsi""))",Chrome 123.0.0.0,,,17-04-2024 14:46:11,17-04-2024 14:46:14,"3,410s",PASSED
"verifyElementPresent(findTestObject(""Page_Portl elektronickch sluieb regionlneho_9bdbd3/a_Prihlsi sa""), 0)",Chrome 123.0.0.0,,,17-04-2024 14:46:14,17-04-2024 14:46:15,"0,659s",PASSED
closeBrowser(),Chrome 123.0.0.0,,,17-04-2024 14:46:15,17-04-2024 14:46:15,"0,326s",PASSED
delay(30),Chrome 123.0.0.0,,,17-04-2024 14:46:15,17-04-2024 14:46:45,"30,009s",PASSED
"mail.kontrolaMailu(2, identifikator)",Chrome 123.0.0.0,,,17-04-2024 14:46:45,17-04-2024 14:47:26,"40,084s",FAILED
,,,,,,,
Test Cases/Pozicky B/PozickaB_399079,Chrome 123.0.0.0,"Služba7.2.4.B Žiadosť o pôžičku pre študentov (bez zabezpečenia ručiteľom), autorizácia AD účtom, odoslanie nepodpísanej žiadosti - Slovák žijúci v zahraničí - odlišná  korešpondenčná adresa od trvalého pobytu - len Hlavné štúdium",,17-04-2024 14:47:26,17-04-2024 14:49:51,"2m - 25,016s",PASSED
"openBrowser("""")",Chrome 123.0.0.0,,,17-04-2024 14:47:26,17-04-2024 14:47:28,"1,677s",PASSED
"navigateToUrl(""https://es-test.minedu.sk/"")",Chrome 123.0.0.0,,,17-04-2024 14:47:28,17-04-2024 14:47:32,"4,571s",PASSED
maximizeWindow(),Chrome 123.0.0.0,,,17-04-2024 14:47:32,17-04-2024 14:47:32,"0,139s",PASSED
"click(findTestObject(""Object Repository/Page_Portl elektronickch sluieb regionlneho_9bdbd3/a_Shlasm""))",Chrome 123.0.0.0,,,17-04-2024 14:47:32,17-04-2024 14:47:33,"0,390s",PASSED
"click(findTestObject(""Object Repository/Page_Portl elektronickch sluieb regionlneho_9bdbd3/a_Prihlsi sa""))",Chrome 123.0.0.0,,,17-04-2024 14:47:33,17-04-2024 14:47:36,"2,680s",PASSED
"click(findTestObject(""Object Repository/Page_Spsoby prihlsenia sa na portl - Iam.Web/div_Registranho formulra_icon""))",Chrome 123.0.0.0,,,17-04-2024 14:47:36,17-04-2024 14:47:36,"0,528s",PASSED
"setText(findTestObject(""Object Repository/Page_Identifiktor a heslo fyzickej osoby - Iam.Web/input_Zadajte svoj identifiktor_DomainName""), ""930382290"")",Chrome 123.0.0.0,,,17-04-2024 14:47:36,17-04-2024 14:47:37,"0,675s",PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Identifiktor a heslo fyzickej osoby - Iam.Web/input_Zadajte svoje prihlasovacie heslo_Password""), ""U8nf8IyamTpUg019is4peg=="")",Chrome 123.0.0.0,,,17-04-2024 14:47:37,17-04-2024 14:47:37,"0,401s",PASSED
"click(findTestObject(""Object Repository/Page_Identifiktor a heslo fyzickej osoby - Iam.Web/input_Zabudnut heslo_btn-continue""))",Chrome 123.0.0.0,,,17-04-2024 14:47:37,17-04-2024 14:47:39,"2,093s",PASSED
"click(findTestObject(""Object Repository/Page_Portl elektronickch sluieb regionlneho_9bdbd3/a_tudent""))",Chrome 123.0.0.0,,,17-04-2024 14:47:39,17-04-2024 14:47:41,"1,929s",PASSED
"click(findTestObject(""Object Repository/Page_Elektronick sluby pre tudentov  Elektr_37b4bf/a_Podvanie iadosti o piku pre tudentov z Fo_135f09""))",Chrome 123.0.0.0,,,17-04-2024 14:47:41,17-04-2024 14:47:42,"1,250s",PASSED
"click(findTestObject(""Object Repository/Page_Podvanie iadosti o piku pre tudentov z_37fe9e/a_Prejs na iados o piku (bez zabezpeenia ruiteom)""))",Chrome 123.0.0.0,,,17-04-2024 14:47:42,17-04-2024 14:47:46,"3,473s",PASSED
"waitForElementVisible(findTestObject(""Object Repository/Page_Formulr iadosti o piku (bez zabezpeeni_2a8278/span_ESRVS-2024-2148""), 0)",Chrome 123.0.0.0,,,17-04-2024 14:47:46,17-04-2024 14:48:09,"23,454s",PASSED
